production_id,product_id,production_date,line_id,qty_produced,shift,machine_id,operator_id,status
PRD-010373,FP-001,2024-05-02,Line-C,23,Night,MCH-01,OPR-054,Partial
PRD-010374,FP-005,2022-01-22,Line-A,28,Afternoon,MCH-01,OPR-020,Completed
PRD-010375,FP-009,2022-10-02,Line-D,35,Night,MCH-06,OPR-030,Partial
PRD-010376,FP-006,2023-05-08,Line-A,15,Afternoon,MCH-05,OPR-008,Completed
PRD-010377,FP-004,2024-03-10,Line-C,24,Afternoon,MCH-03,OPR-033,Completed
PRD-010378,FP-009,2023-05-01,Line-A,13,Night,MCH-05,OPR-023,Partial
PRD-010379,FP-002,2024-05-13,Line-A,19,Night,MCH-10,OPR-001,Completed
PRD-010380,FP-009,2023-01-11,Line-D,7,Afternoon,MCH-04,OPR-059,Partial
PRD-010381,FP-007,2024-04-27,Line-B,14,Afternoon,MCH-15,OPR-030,Completed
PRD-010382,FP-008,2024-03-09,Line-A,29,Afternoon,MCH-14,OPR-045,Partial
PRD-010383,FP-004,2024-09-07,Line-C,6,Afternoon,MCH-09,OPR-008,Partial
PRD-010384,FP-005,2023-08-14,Line-A,22,Afternoon,MCH-11,OPR-048,Completed
PRD-010385,FP-006,2024-08-30,Line-D,15,Night,MCH-03,OPR-012,Completed
PRD-010386,FP-001,2023-11-16,Line-D,21,Night,MCH-07,OPR-006,Completed
PRD-010387,FP-005,2022-05-21,Line-B,17,Afternoon,MCH-13,OPR-040,Completed
PRD-010388,FP-007,2024-08-14,Line-B,8,Morning,MCH-01,OPR-008,Completed
PRD-010389,FP-003,2024-07-08,Line-D,19,Night,MCH-04,OPR-017,Partial
PRD-010390,FP-007,2024-01-30,Line-B,22,Morning,MCH-13,OPR-009,Completed
PRD-010391,FP-005,2024-05-29,Line-B,22,Morning,MCH-08,OPR-006,Completed
PRD-010392,FP-002,2024-07-22,Line-C,16,Afternoon,MCH-12,OPR-042,Partial
PRD-010393,FP-007,2022-11-26,Line-B,24,Afternoon,MCH-04,OPR-015,Completed
PRD-010394,FP-009,2024-02-22,Line-D,11,Night,MCH-09,OPR-050,Partial
PRD-010395,FP-003,2022-07-01,Line-D,20,Morning,MCH-09,OPR-021,Completed
PRD-010396,FP-010,2024-11-18,Line-C,21,Morning,MCH-01,OPR-004,Completed
PRD-010397,FP-005,2022-09-26,Line-C,24,Morning,MCH-08,OPR-015,Completed
PRD-010398,FP-007,2022-06-21,Line-B,19,Afternoon,MCH-09,OPR-051,Partial
PRD-010399,FP-010,2022-04-27,Line-D,29,Morning,MCH-11,OPR-009,Completed
PRD-010400,FP-002,2022-11-05,Line-C,4,Afternoon,MCH-10,OPR-053,Partial
PRD-010401,FP-003,2022-10-15,Line-A,29,Morning,MCH-06,OPR-016,Completed
PRD-010402,FP-009,2024-06-07,Line-B,19,Morning,MCH-08,OPR-042,Completed
PRD-010403,FP-007,2024-07-31,Line-D,27,Afternoon,MCH-01,OPR-044,Scrapped
PRD-010404,FP-004,2022-01-13,Line-B,9,Night,MCH-02,OPR-040,Completed
PRD-010405,FP-005,2022-09-19,Line-D,6,Morning,MCH-03,OPR-008,Completed
PRD-010406,FP-008,2024-10-01,Line-A,28,Morning,MCH-02,OPR-059,Completed
PRD-010407,FP-009,2022-03-01,Line-C,24,Afternoon,MCH-01,OPR-002,Partial
PRD-010408,FP-004,2024-06-07,Line-A,4,Afternoon,MCH-12,OPR-010,Scrapped
PRD-010409,FP-008,2022-05-22,Line-C,7,Night,MCH-12,OPR-027,Completed
PRD-010410,FP-006,2024-03-06,Line-C,27,Morning,MCH-15,OPR-042,Scrapped
PRD-010411,FP-010,2024-12-25,Line-B,13,Morning,MCH-06,OPR-047,Completed
PRD-010412,FP-005,2024-12-05,Line-C,21,Morning,MCH-07,OPR-008,Completed
PRD-010413,FP-005,2024-12-13,Line-A,31,Afternoon,MCH-11,OPR-031,Partial
PRD-010414,FP-005,2022-08-31,Line-D,28,Night,MCH-05,OPR-010,Completed
PRD-010415,FP-008,2022-10-01,Line-A,21,Afternoon,MCH-01,OPR-019,Scrapped
PRD-010416,FP-002,2022-09-08,Line-D,25,Night,MCH-04,OPR-022,Scrapped
PRD-010417,FP-002,2023-02-25,Line-D,30,Afternoon,MCH-09,OPR-011,Completed
PRD-010418,FP-006,2023-06-14,Line-A,17,Night,MCH-12,OPR-024,Completed
PRD-010419,FP-001,2022-05-31,Line-D,29,Night,MCH-04,OPR-013,Partial
PRD-010420,FP-001,2023-11-04,Line-B,4,Afternoon,MCH-03,OPR-009,Completed
PRD-010421,FP-006,2022-03-25,Line-A,10,Afternoon,MCH-03,OPR-052,Completed
PRD-010422,FP-009,2023-09-16,Line-C,29,Morning,MCH-11,OPR-038,Completed
PRD-010423,FP-003,2023-10-02,Line-C,8,Afternoon,MCH-11,OPR-017,Partial
PRD-010424,FP-010,2024-01-02,Line-A,8,Morning,MCH-01,OPR-004,Completed
PRD-010425,FP-010,2023-06-13,Line-A,11,Afternoon,MCH-10,OPR-006,Completed
PRD-010426,FP-008,2023-02-03,Line-D,30,Morning,MCH-05,OPR-040,Partial
PRD-010427,FP-001,2024-12-26,Line-C,33,Night,MCH-05,OPR-047,Completed
PRD-010428,FP-004,2024-06-06,Line-B,23,Night,MCH-07,OPR-028,Scrapped
PRD-010429,FP-007,2023-04-13,Line-D,28,Morning,MCH-02,OPR-058,Partial
PRD-010430,FP-010,2023-05-28,Line-B,10,Afternoon,MCH-01,OPR-009,Scrapped
PRD-010431,FP-003,2023-01-05,Line-B,2,Afternoon,MCH-11,OPR-019,Completed
PRD-010432,FP-008,2022-04-06,Line-D,6,Afternoon,MCH-02,OPR-040,Completed
PRD-010433,FP-002,2024-01-12,Line-A,7,Afternoon,MCH-01,OPR-030,Completed
PRD-010434,FP-004,2024-10-08,Line-D,39,Morning,MCH-01,OPR-013,Completed
PRD-010435,FP-002,2022-03-27,Line-C,27,Night,MCH-01,OPR-018,Completed
PRD-010436,FP-002,2023-08-24,Line-C,16,Afternoon,MCH-12,OPR-026,Completed
PRD-010437,FP-010,2023-11-25,Line-A,22,Afternoon,MCH-02,OPR-054,Completed
PRD-010438,FP-009,2022-01-16,Line-A,25,Afternoon,MCH-13,OPR-001,Completed
PRD-010439,FP-004,2023-10-02,Line-D,9,Morning,MCH-09,OPR-051,Completed
PRD-010440,FP-001,2023-04-05,Line-A,7,Night,MCH-03,OPR-037,Completed
PRD-010441,FP-008,2023-02-18,Line-D,8,Afternoon,MCH-11,OPR-003,Completed
PRD-010442,FP-001,2024-07-13,Line-A,22,Morning,MCH-15,OPR-053,Completed
PRD-010443,FP-009,2024-03-12,Line-B,23,Afternoon,MCH-04,OPR-051,Completed
PRD-010444,FP-005,2023-11-30,Line-C,4,Night,MCH-15,OPR-015,Scrapped
PRD-010445,FP-003,2023-10-06,Line-B,31,Morning,MCH-07,OPR-057,Scrapped
PRD-010446,FP-008,2022-07-31,Line-C,28,Night,MCH-09,OPR-012,Scrapped
PRD-010447,FP-006,2024-11-24,Line-B,31,Afternoon,MCH-15,OPR-053,Completed
PRD-010448,FP-010,2023-03-31,Line-C,8,Morning,MCH-05,OPR-059,Partial
PRD-010449,FP-003,2022-05-06,Line-A,2,Night,MCH-01,OPR-059,Completed
PRD-010450,FP-004,2024-08-14,Line-B,25,Night,MCH-06,OPR-025,Completed
PRD-010451,FP-004,2023-08-04,Line-B,23,Afternoon,MCH-14,OPR-031,Partial
PRD-010452,FP-001,2022-12-29,Line-A,25,Night,MCH-10,OPR-014,Partial
PRD-010453,FP-009,2024-01-27,Line-C,11,Night,MCH-08,OPR-020,Completed
PRD-010454,FP-010,2024-08-17,Line-B,28,Night,MCH-11,OPR-020,Scrapped
PRD-010455,FP-007,2022-08-11,Line-A,18,Night,MCH-11,OPR-026,Completed
PRD-010456,FP-010,2022-06-19,Line-D,9,Morning,MCH-10,OPR-042,Partial
PRD-010457,FP-003,2022-06-23,Line-B,2,Night,MCH-02,OPR-060,Partial
PRD-010458,FP-009,2024-08-18,Line-C,3,Afternoon,MCH-07,OPR-052,Partial
PRD-010459,FP-003,2024-05-22,Line-C,27,Afternoon,MCH-02,OPR-048,Scrapped
PRD-010460,FP-001,2023-08-25,Line-A,14,Morning,MCH-10,OPR-055,Completed
PRD-010461,FP-008,2024-10-25,Line-B,16,Afternoon,MCH-12,OPR-008,Completed
PRD-010462,FP-008,2022-07-27,Line-A,27,Afternoon,MCH-05,OPR-052,Completed
PRD-010463,FP-001,2022-05-20,Line-B,11,Afternoon,MCH-01,OPR-027,Scrapped
PRD-010464,FP-004,2023-02-06,Line-C,8,Night,MCH-13,OPR-040,Scrapped
PRD-010465,FP-005,2023-03-15,Line-B,2,Afternoon,MCH-04,OPR-059,Completed
PRD-010466,FP-003,2022-03-18,Line-C,21,Morning,MCH-01,OPR-028,Partial
PRD-010467,FP-002,2023-04-20,Line-C,23,Night,MCH-06,OPR-016,Scrapped
PRD-010468,FP-010,2024-04-07,Line-D,30,Morning,MCH-03,OPR-035,Partial
PRD-010469,FP-004,2024-06-11,Line-B,13,Night,MCH-12,OPR-030,Scrapped
PRD-010470,FP-001,2023-02-12,Line-C,24,Night,MCH-09,OPR-031,Partial
PRD-010471,FP-001,2024-12-05,Line-D,31,Night,MCH-02,OPR-019,Completed
PRD-010472,FP-010,2022-08-12,Line-B,13,Afternoon,MCH-09,OPR-013,Partial
PRD-010473,FP-003,2022-12-22,Line-D,21,Night,MCH-06,OPR-019,Partial
PRD-010474,FP-003,2024-03-15,Line-D,20,Night,MCH-07,OPR-059,Completed
PRD-010475,FP-008,2023-12-31,Line-C,31,Night,MCH-14,OPR-029,Completed
PRD-010476,FP-008,2023-04-22,Line-B,2,Night,MCH-14,OPR-002,Scrapped
PRD-010477,FP-002,2024-10-09,Line-C,37,Morning,MCH-02,OPR-057,Completed
PRD-010478,FP-010,2023-07-27,Line-D,24,Night,MCH-11,OPR-056,Completed
PRD-010479,FP-009,2022-12-16,Line-D,39,Night,MCH-03,OPR-041,Completed
PRD-010480,FP-010,2022-12-28,Line-C,39,Morning,MCH-15,OPR-022,Completed
PRD-010481,FP-001,2023-09-18,Line-B,23,Afternoon,MCH-13,OPR-026,Completed
PRD-010482,FP-005,2022-06-23,Line-A,6,Morning,MCH-01,OPR-060,Completed
PRD-010483,FP-001,2023-01-30,Line-C,8,Morning,MCH-04,OPR-001,Partial
PRD-010484,FP-001,2024-11-22,Line-D,24,Night,MCH-01,OPR-031,Completed
PRD-010485,FP-005,2024-11-11,Line-B,21,Night,MCH-14,OPR-004,Completed
PRD-010486,FP-005,2022-02-19,Line-C,19,Night,MCH-05,OPR-015,Partial
PRD-010487,FP-006,2023-10-10,Line-D,10,Night,MCH-04,OPR-026,Completed
PRD-010488,FP-001,2023-09-13,Line-A,11,Afternoon,MCH-02,OPR-020,Scrapped
PRD-010489,FP-008,2022-07-15,Line-B,17,Morning,MCH-13,OPR-056,Completed
PRD-010490,FP-008,2024-07-10,Line-C,30,Morning,MCH-07,OPR-009,Completed
PRD-010491,FP-007,2022-12-07,Line-D,32,Morning,MCH-12,OPR-035,Scrapped
PRD-010492,FP-008,2023-12-15,Line-D,2,Night,MCH-09,OPR-033,Partial
PRD-010493,FP-005,2023-11-28,Line-D,32,Afternoon,MCH-03,OPR-016,Completed
PRD-010494,FP-004,2022-05-31,Line-B,12,Night,MCH-04,OPR-049,Completed
PRD-010495,FP-001,2023-01-07,Line-D,29,Morning,MCH-12,OPR-034,Completed
PRD-010496,FP-009,2022-04-30,Line-C,28,Afternoon,MCH-08,OPR-027,Completed
PRD-010497,FP-002,2023-07-18,Line-B,5,Night,MCH-15,OPR-012,Partial
PRD-010498,FP-002,2024-04-16,Line-C,5,Morning,MCH-06,OPR-023,Scrapped
PRD-010499,FP-010,2022-06-14,Line-C,9,Night,MCH-03,OPR-003,Completed
PRD-010500,FP-006,2024-07-17,Line-C,22,Afternoon,MCH-04,OPR-004,Completed
PRD-010501,FP-008,2024-04-30,Line-C,21,Morning,MCH-14,OPR-026,Partial
PRD-010502,FP-008,2024-01-05,Line-B,11,Afternoon,MCH-07,OPR-030,Scrapped
PRD-010503,FP-002,2022-02-13,Line-B,25,Afternoon,MCH-12,OPR-016,Completed
PRD-010504,FP-010,2024-12-26,Line-D,13,Morning,MCH-12,OPR-027,Completed
PRD-010505,FP-001,2022-05-08,Line-A,10,Night,MCH-14,OPR-043,Completed
PRD-010506,FP-005,2024-03-15,Line-D,27,Afternoon,MCH-14,OPR-009,Completed
PRD-010507,FP-006,2024-09-27,Line-B,27,Night,MCH-10,OPR-050,Partial
PRD-010508,FP-001,2023-07-06,Line-C,25,Afternoon,MCH-09,OPR-053,Completed
PRD-010509,FP-010,2023-11-30,Line-D,37,Night,MCH-15,OPR-019,Scrapped
PRD-010510,FP-002,2023-02-10,Line-A,13,Morning,MCH-05,OPR-044,Completed
PRD-010511,FP-001,2023-11-17,Line-D,32,Afternoon,MCH-07,OPR-013,Partial
PRD-010512,FP-007,2024-12-06,Line-A,4,Night,MCH-05,OPR-055,Scrapped
PRD-010513,FP-009,2024-11-09,Line-A,18,Morning,MCH-11,OPR-018,Partial
PRD-010514,FP-009,2022-09-17,Line-A,14,Morning,MCH-13,OPR-039,Scrapped
PRD-010515,FP-001,2022-04-20,Line-D,23,Night,MCH-04,OPR-026,Completed
PRD-010516,FP-007,2023-12-24,Line-B,4,Night,MCH-14,OPR-045,Completed
PRD-010517,FP-001,2023-12-14,Line-C,35,Morning,MCH-06,OPR-005,Completed
PRD-010518,FP-004,2023-01-10,Line-D,23,Night,MCH-08,OPR-047,Completed
PRD-010519,FP-007,2022-12-03,Line-D,27,Night,MCH-06,OPR-046,Completed
PRD-010520,FP-001,2024-03-21,Line-A,18,Night,MCH-05,OPR-041,Scrapped
PRD-010521,FP-006,2022-08-11,Line-B,15,Morning,MCH-07,OPR-026,Scrapped
PRD-010522,FP-010,2023-09-17,Line-B,5,Morning,MCH-05,OPR-057,Completed
PRD-010523,FP-010,2023-10-10,Line-C,16,Afternoon,MCH-02,OPR-015,Completed
PRD-010524,FP-001,2023-12-17,Line-B,32,Night,MCH-05,OPR-018,Partial
PRD-010525,FP-010,2022-12-12,Line-B,20,Morning,MCH-04,OPR-054,Scrapped
PRD-010526,FP-003,2022-10-19,Line-C,35,Afternoon,MCH-06,OPR-017,Scrapped
PRD-010527,FP-002,2023-12-22,Line-D,29,Night,MCH-08,OPR-006,Completed
PRD-010528,FP-004,2024-05-24,Line-D,25,Night,MCH-01,OPR-045,Completed
PRD-010529,FP-006,2022-08-29,Line-D,8,Night,MCH-15,OPR-018,Completed
PRD-010530,FP-005,2024-06-27,Line-A,30,Night,MCH-14,OPR-002,Completed
PRD-010531,FP-005,2023-12-26,Line-C,35,Afternoon,MCH-08,OPR-058,Scrapped
PRD-010532,FP-009,2022-09-18,Line-B,24,Night,MCH-04,OPR-024,Completed
PRD-010533,FP-004,2024-08-04,Line-D,6,Afternoon,MCH-06,OPR-045,Completed
PRD-010534,FP-004,2023-02-11,Line-D,8,Morning,MCH-08,OPR-029,Completed
PRD-010535,FP-010,2023-12-24,Line-A,6,Afternoon,MCH-05,OPR-013,Scrapped
PRD-010536,FP-004,2023-05-05,Line-D,21,Night,MCH-12,OPR-058,Partial
PRD-010537,FP-002,2024-05-12,Line-C,3,Night,MCH-03,OPR-041,Completed
PRD-010538,FP-007,2023-09-15,Line-C,8,Night,MCH-05,OPR-015,Scrapped
PRD-010539,FP-007,2024-08-25,Line-A,20,Afternoon,MCH-11,OPR-036,Completed
PRD-010540,FP-007,2024-04-12,Line-B,8,Night,MCH-10,OPR-060,Partial
PRD-010541,FP-009,2022-10-22,Line-B,5,Morning,MCH-06,OPR-015,Completed
PRD-010542,FP-003,2024-05-16,Line-A,7,Afternoon,MCH-04,OPR-010,Completed
PRD-010543,FP-010,2023-06-06,Line-C,11,Afternoon,MCH-03,OPR-019,Scrapped
PRD-010544,FP-009,2024-10-24,Line-B,6,Night,MCH-06,OPR-033,Partial
PRD-010545,FP-004,2023-09-09,Line-C,7,Afternoon,MCH-14,OPR-012,Partial
PRD-010546,FP-007,2024-06-24,Line-C,28,Morning,MCH-04,OPR-023,Scrapped
PRD-010547,FP-007,2023-09-25,Line-D,29,Night,MCH-11,OPR-014,Completed
PRD-010548,FP-010,2024-04-23,Line-C,2,Night,MCH-07,OPR-059,Scrapped
PRD-010549,FP-010,2022-11-22,Line-C,21,Night,MCH-05,OPR-053,Completed
PRD-010550,FP-007,2024-08-19,Line-A,27,Afternoon,MCH-12,OPR-009,Partial
PRD-010551,FP-007,2023-05-25,Line-D,10,Afternoon,MCH-11,OPR-041,Scrapped
PRD-010552,FP-001,2022-03-09,Line-B,19,Afternoon,MCH-09,OPR-049,Partial
PRD-010553,FP-007,2022-04-11,Line-D,3,Morning,MCH-03,OPR-039,Completed
PRD-010554,FP-006,2023-05-12,Line-C,13,Afternoon,MCH-10,OPR-027,Completed
PRD-010555,FP-001,2024-12-28,Line-D,32,Afternoon,MCH-04,OPR-039,Scrapped
PRD-010556,FP-007,2022-01-30,Line-A,26,Afternoon,MCH-09,OPR-039,Completed
PRD-010557,FP-006,2024-01-05,Line-B,27,Morning,MCH-07,OPR-039,Scrapped
PRD-010558,FP-010,2022-11-02,Line-B,40,Morning,MCH-12,OPR-018,Partial
PRD-010559,FP-007,2024-03-02,Line-B,5,Night,MCH-03,OPR-019,Completed
PRD-010560,FP-003,2024-01-15,Line-D,25,Night,MCH-04,OPR-014,Partial
PRD-010561,FP-001,2024-03-23,Line-D,13,Morning,MCH-03,OPR-035,Partial
PRD-010562,FP-007,2023-09-24,Line-C,28,Afternoon,MCH-11,OPR-036,Partial
PRD-010563,FP-006,2024-03-19,Line-C,25,Morning,MCH-11,OPR-026,Partial
PRD-010564,FP-009,2023-09-26,Line-B,9,Night,MCH-03,OPR-055,Scrapped
PRD-010565,FP-001,2023-06-23,Line-C,8,Morning,MCH-13,OPR-044,Completed
PRD-010566,FP-003,2024-10-30,Line-A,9,Afternoon,MCH-11,OPR-001,Partial
PRD-010567,FP-009,2022-09-07,Line-B,14,Afternoon,MCH-11,OPR-053,Completed
PRD-010568,FP-003,2022-06-21,Line-A,12,Night,MCH-08,OPR-046,Completed
PRD-010569,FP-002,2023-12-19,Line-B,32,Morning,MCH-04,OPR-014,Partial
PRD-010570,FP-004,2023-05-13,Line-C,6,Afternoon,MCH-10,OPR-013,Completed
PRD-010571,FP-001,2024-05-10,Line-A,21,Night,MCH-10,OPR-025,Scrapped
PRD-010572,FP-001,2023-02-03,Line-A,2,Morning,MCH-10,OPR-034,Completed
PRD-010573,FP-008,2024-01-04,Line-C,11,Night,MCH-07,OPR-027,Completed
PRD-010574,FP-005,2023-02-28,Line-B,26,Morning,MCH-04,OPR-038,Partial
PRD-010575,FP-010,2022-12-21,Line-A,14,Morning,MCH-10,OPR-045,Completed
PRD-010576,FP-010,2024-04-08,Line-D,23,Morning,MCH-13,OPR-045,Partial
PRD-010577,FP-003,2022-04-27,Line-A,3,Afternoon,MCH-08,OPR-060,Partial
PRD-010578,FP-003,2022-07-18,Line-B,24,Night,MCH-01,OPR-051,Scrapped
PRD-010579,FP-001,2024-09-05,Line-C,10,Night,MCH-01,OPR-048,Completed
PRD-010580,FP-004,2022-04-04,Line-B,21,Afternoon,MCH-12,OPR-003,Scrapped
PRD-010581,FP-008,2024-01-21,Line-D,16,Morning,MCH-15,OPR-034,Completed
PRD-010582,FP-004,2022-02-28,Line-B,6,Morning,MCH-02,OPR-057,Scrapped
PRD-010583,FP-009,2024-06-11,Line-D,24,Afternoon,MCH-04,OPR-016,Partial
PRD-010584,FP-004,2022-06-23,Line-A,26,Night,MCH-06,OPR-024,Completed
PRD-010585,FP-008,2022-10-18,Line-A,14,Morning,MCH-10,OPR-054,Completed
PRD-010586,FP-005,2023-07-01,Line-A,23,Morning,MCH-09,OPR-046,Partial
PRD-010587,FP-007,2024-04-10,Line-D,3,Night,MCH-13,OPR-003,Partial
PRD-010588,FP-005,2023-09-02,Line-D,23,Morning,MCH-14,OPR-014,Completed
PRD-010589,FP-009,2023-11-28,Line-A,28,Afternoon,MCH-05,OPR-050,Partial
PRD-010590,FP-008,2024-05-12,Line-A,5,Morning,MCH-09,OPR-019,Completed
PRD-010591,FP-010,2024-07-18,Line-A,5,Morning,MCH-04,OPR-039,Partial
PRD-010592,FP-003,2023-06-20,Line-D,17,Morning,MCH-13,OPR-059,Partial
PRD-010593,FP-009,2022-03-31,Line-D,21,Morning,MCH-02,OPR-038,Completed
PRD-010594,FP-003,2023-05-20,Line-A,22,Morning,MCH-05,OPR-027,Completed
PRD-010595,FP-008,2022-12-27,Line-C,37,Night,MCH-05,OPR-032,Scrapped
PRD-010596,FP-008,2023-10-01,Line-C,39,Morning,MCH-04,OPR-043,Completed
PRD-010597,FP-003,2024-06-17,Line-D,21,Afternoon,MCH-07,OPR-050,Completed
PRD-010598,FP-009,2023-10-31,Line-B,4,Afternoon,MCH-01,OPR-014,Completed
PRD-010599,FP-004,2023-05-17,Line-C,23,Afternoon,MCH-12,OPR-022,Scrapped
PRD-010600,FP-008,2023-08-10,Line-C,2,Morning,MCH-10,OPR-048,Scrapped
PRD-010601,FP-009,2023-04-18,Line-D,16,Morning,MCH-11,OPR-033,Completed
PRD-010602,FP-004,2022-02-03,Line-C,13,Morning,MCH-11,OPR-052,Completed
PRD-010603,FP-010,2024-08-05,Line-A,23,Morning,MCH-09,OPR-044,Partial
PRD-010604,FP-009,2024-05-25,Line-C,26,Morning,MCH-01,OPR-032,Completed
PRD-010605,FP-010,2024-11-21,Line-C,5,Morning,MCH-05,OPR-001,Completed
PRD-010606,FP-001,2023-06-27,Line-B,13,Night,MCH-05,OPR-002,Completed
PRD-010607,FP-004,2024-09-13,Line-D,2,Night,MCH-13,OPR-022,Completed
PRD-010608,FP-002,2024-12-07,Line-A,32,Afternoon,MCH-03,OPR-014,Completed
PRD-010609,FP-010,2024-06-23,Line-B,19,Morning,MCH-07,OPR-040,Scrapped
PRD-010610,FP-007,2022-10-18,Line-A,4,Afternoon,MCH-09,OPR-038,Partial
PRD-010611,FP-003,2024-03-15,Line-D,26,Morning,MCH-12,OPR-009,Partial
PRD-010612,FP-003,2024-10-13,Line-D,17,Night,MCH-01,OPR-012,Partial
PRD-010613,FP-001,2022-10-01,Line-C,20,Night,MCH-07,OPR-004,Completed
PRD-010614,FP-008,2024-06-17,Line-C,3,Afternoon,MCH-09,OPR-034,Completed
PRD-010615,FP-006,2023-10-28,Line-C,31,Afternoon,MCH-15,OPR-031,Completed
PRD-010616,FP-003,2022-08-06,Line-C,30,Afternoon,MCH-01,OPR-040,Completed
PRD-010617,FP-008,2023-12-20,Line-A,17,Morning,MCH-08,OPR-028,Completed
PRD-010618,FP-009,2023-06-10,Line-D,9,Afternoon,MCH-02,OPR-055,Completed
PRD-010619,FP-007,2022-11-20,Line-D,37,Morning,MCH-01,OPR-051,Partial
PRD-010620,FP-004,2023-08-08,Line-C,7,Morning,MCH-03,OPR-053,Scrapped
PRD-010621,FP-005,2022-01-09,Line-C,26,Night,MCH-09,OPR-041,Completed
PRD-010622,FP-004,2023-12-10,Line-A,18,Afternoon,MCH-05,OPR-037,Completed
PRD-010623,FP-010,2024-02-19,Line-D,2,Morning,MCH-11,OPR-012,Scrapped
PRD-010624,FP-001,2023-03-14,Line-A,7,Night,MCH-15,OPR-054,Scrapped
PRD-010625,FP-005,2023-08-10,Line-C,25,Morning,MCH-13,OPR-055,Completed
PRD-010626,FP-001,2022-02-08,Line-C,6,Night,MCH-15,OPR-017,Scrapped
PRD-010627,FP-009,2024-08-14,Line-D,24,Night,MCH-06,OPR-057,Scrapped
PRD-010628,FP-010,2024-03-18,Line-C,10,Afternoon,MCH-06,OPR-007,Completed
PRD-010629,FP-008,2024-05-05,Line-B,20,Night,MCH-09,OPR-034,Partial
PRD-010630,FP-004,2022-11-29,Line-B,35,Night,MCH-06,OPR-003,Partial
PRD-010631,FP-007,2024-08-05,Line-D,28,Afternoon,MCH-14,OPR-024,Completed
PRD-010632,FP-008,2022-05-12,Line-C,16,Morning,MCH-01,OPR-003,Completed
PRD-010633,FP-010,2022-10-08,Line-B,33,Morning,MCH-12,OPR-015,Completed
PRD-010634,FP-005,2024-09-17,Line-B,8,Afternoon,MCH-11,OPR-053,Completed
PRD-010635,FP-005,2024-09-15,Line-C,7,Afternoon,MCH-08,OPR-050,Completed
PRD-010636,FP-003,2022-12-16,Line-A,32,Night,MCH-05,OPR-050,Completed
PRD-010637,FP-005,2022-01-03,Line-C,19,Afternoon,MCH-06,OPR-019,Completed
PRD-010638,FP-008,2022-12-31,Line-B,20,Morning,MCH-13,OPR-047,Completed
PRD-010639,FP-001,2023-02-25,Line-C,16,Morning,MCH-02,OPR-045,Scrapped
PRD-010640,FP-002,2024-01-15,Line-B,24,Afternoon,MCH-09,OPR-051,Completed
PRD-010641,FP-003,2024-09-12,Line-D,11,Night,MCH-04,OPR-055,Partial
PRD-010642,FP-006,2024-10-12,Line-B,36,Night,MCH-07,OPR-033,Completed
PRD-010643,FP-006,2023-02-19,Line-D,29,Morning,MCH-09,OPR-059,Partial
PRD-010644,FP-003,2024-10-17,Line-A,5,Afternoon,MCH-12,OPR-021,Completed
PRD-010645,FP-007,2024-11-14,Line-A,4,Night,MCH-06,OPR-034,Completed
PRD-010646,FP-002,2022-05-03,Line-C,25,Afternoon,MCH-08,OPR-014,Partial
PRD-010647,FP-005,2023-05-28,Line-A,13,Afternoon,MCH-03,OPR-044,Completed
PRD-010648,FP-001,2024-10-06,Line-A,36,Night,MCH-03,OPR-022,Completed
PRD-010649,FP-010,2023-07-31,Line-A,25,Night,MCH-01,OPR-017,Completed
PRD-010650,FP-004,2022-05-09,Line-D,23,Afternoon,MCH-08,OPR-006,Completed
PRD-010651,FP-004,2024-09-17,Line-B,10,Night,MCH-07,OPR-056,Completed
PRD-010652,FP-010,2024-06-06,Line-D,11,Morning,MCH-09,OPR-023,Completed
PRD-010653,FP-004,2022-06-28,Line-C,29,Night,MCH-14,OPR-047,Scrapped
PRD-010654,FP-001,2023-10-30,Line-D,14,Afternoon,MCH-13,OPR-053,Completed
PRD-010655,FP-004,2022-03-06,Line-D,28,Night,MCH-10,OPR-004,Partial
PRD-010656,FP-005,2024-10-02,Line-D,20,Afternoon,MCH-09,OPR-015,Scrapped
PRD-010657,FP-007,2022-05-08,Line-C,24,Night,MCH-07,OPR-013,Partial
PRD-010658,FP-008,2022-11-29,Line-C,28,Night,MCH-05,OPR-037,Completed
PRD-010659,FP-002,2022-05-05,Line-D,6,Night,MCH-15,OPR-024,Completed
PRD-010660,FP-007,2024-07-15,Line-B,30,Morning,MCH-10,OPR-056,Partial
PRD-010661,FP-010,2024-11-05,Line-C,9,Afternoon,MCH-14,OPR-033,Partial
PRD-010662,FP-004,2023-02-19,Line-A,7,Night,MCH-04,OPR-028,Scrapped
PRD-010663,FP-004,2023-02-22,Line-C,10,Morning,MCH-11,OPR-049,Partial
PRD-010664,FP-005,2023-01-27,Line-C,26,Afternoon,MCH-10,OPR-024,Completed
PRD-010665,FP-004,2022-06-05,Line-C,21,Night,MCH-05,OPR-033,Partial
PRD-010666,FP-001,2023-03-23,Line-D,8,Morning,MCH-04,OPR-006,Partial
PRD-010667,FP-010,2022-11-02,Line-A,31,Night,MCH-07,OPR-039,Completed
PRD-010668,FP-007,2024-04-16,Line-A,7,Night,MCH-11,OPR-028,Completed
PRD-010669,FP-009,2023-06-23,Line-B,15,Morning,MCH-13,OPR-025,Completed
PRD-010670,FP-010,2024-04-18,Line-D,30,Morning,MCH-13,OPR-022,Partial
PRD-010671,FP-008,2024-11-10,Line-D,24,Night,MCH-03,OPR-040,Scrapped
