snapshot_date,part_id,warehouse,stock_level,reorder_point,unit_cost,inventory_value,below_reorder
2024-10-12,P0002,WH-FortWorth-TX,282,169,666.78,188031.96,False
2024-10-12,P0030,WH-Erie-PA,127,57,689.34,87546.18,False
2024-10-12,P0001,WH-Chicago-IL,128,92,113.53,14531.84,False
2024-10-12,P0100,WH-Chicago-IL,222,127,127.65,28338.3,False
2024-10-12,P0111,WH-Erie-PA,110,57,679.6,74756.0,False
2024-10-12,P0280,WH-Seattle-WA,69,54,751.12,51827.28,False
2024-10-12,P0292,WH-Chicago-IL,129,146,484.48,62497.92,True
2024-10-12,P0021,WH-Seattle-WA,564,173,249.42,140672.88,False
2024-10-12,P0208,WH-Seattle-WA,468,146,503.45,235614.6,False
2024-10-12,P0024,WH-Chicago-IL,227,69,683.87,155238.49,False
2024-10-12,P0272,WH-Seattle-WA,104,67,810.85,84328.4,False
2024-10-12,P0244,WH-FortWorth-TX,185,246,611.85,113192.25,True
2024-10-12,P0171,WH-FortWorth-TX,589,182,508.89,299736.21,False
2024-10-12,P0090,WH-FortWorth-TX,506,245,582.71,294851.26,False
2024-10-12,P0113,WH-Seattle-WA,514,146,235.54,121067.56,False
2024-10-12,P0117,WH-Chicago-IL,245,100,680.32,166678.4,False
2024-10-12,P0060,WH-Chicago-IL,449,247,65.34,29337.66,False
2024-10-12,P0157,WH-Erie-PA,793,199,372.89,295701.77,False
2024-10-12,P0069,WH-Seattle-WA,513,142,231.19,118600.47,False
2024-10-12,P0295,WH-Erie-PA,494,199,611.46,302061.24,False
2024-10-12,P0028,WH-Seattle-WA,239,141,582.25,139157.75,False
2024-10-12,P0260,WH-Erie-PA,3,62,711.31,2133.93,True
2024-10-12,P0058,WH-Erie-PA,411,110,666.13,273779.43,False
2024-10-12,P0145,WH-Chicago-IL,7,122,448.83,3141.81,True
2024-10-12,P0207,WH-Chicago-IL,380,153,780.76,296688.8,False
2024-10-12,P0199,WH-Chicago-IL,628,171,155.16,97440.48,False
2024-10-12,P0167,WH-Erie-PA,127,77,430.42,54663.34,False
2024-10-12,P0151,WH-Erie-PA,100,113,312.71,31271.0,True
2024-10-12,P0268,WH-Seattle-WA,73,86,540.39,39448.47,True
2024-10-12,P0045,WH-Seattle-WA,179,176,132.1,23645.9,False
2024-10-19,P0305,WH-Erie-PA,538,136,522.46,281083.48,False
2024-10-19,P0263,WH-FortWorth-TX,96,63,774.69,74370.24,False
2024-10-19,P0300,WH-Erie-PA,159,104,694.1,110361.9,False
2024-10-19,P0266,WH-FortWorth-TX,21,219,169.21,3553.41,True
2024-10-19,P0173,WH-Seattle-WA,631,175,535.84,338115.04,False
2024-10-19,P0236,WH-Erie-PA,57,198,614.82,35044.74,True
2024-10-19,P0184,WH-Seattle-WA,161,156,849.27,136732.47,False
2024-10-19,P0193,WH-FortWorth-TX,303,112,417.52,126508.56,False
2024-10-19,P0065,WH-Seattle-WA,645,201,226.24,145924.8,False
2024-10-19,P0306,WH-Chicago-IL,177,73,373.45,66100.65,False
2024-10-19,P0075,WH-Chicago-IL,42,43,237.24,9964.08,True
2024-10-19,P0247,WH-Seattle-WA,360,125,352.21,126795.6,False
2024-10-19,P0072,WH-Seattle-WA,36,59,845.95,30454.2,True
2024-10-19,P0063,WH-FortWorth-TX,416,179,563.15,234270.4,False
2024-10-19,P0036,WH-Seattle-WA,121,224,445.1,53857.1,True
2024-10-19,P0119,WH-Seattle-WA,244,168,222.53,54297.32,False
2024-10-19,P0033,WH-Chicago-IL,9,34,15.51,139.59,True
2024-10-19,P0134,WH-Seattle-WA,88,40,75.73,6664.24,False
2024-10-19,P0156,WH-FortWorth-TX,199,53,449.38,89426.62,False
2024-10-19,P0270,WH-Chicago-IL,84,45,420.37,35311.08,False
2024-10-19,P0023,WH-Chicago-IL,44,160,209.1,9200.4,True
2024-10-19,P0138,WH-Seattle-WA,257,71,650.75,167242.75,False
2024-10-19,P0086,WH-FortWorth-TX,7,39,635.63,4449.41,True
2024-10-19,P0206,WH-Erie-PA,362,178,657.56,238036.72,False
2024-10-19,P0141,WH-Chicago-IL,136,92,539.01,73305.36,False
2024-10-19,P0286,WH-Seattle-WA,27,87,116.67,3150.09,True
2024-10-19,P0040,WH-Chicago-IL,352,145,345.48,121608.96,False
2024-10-19,P0155,WH-Erie-PA,92,151,506.33,46582.36,True
2024-10-19,P0068,WH-Seattle-WA,425,119,203.64,86547.0,False
2024-10-19,P0051,WH-Erie-PA,3,49,261.51,784.53,True
2024-10-19,P0055,WH-FortWorth-TX,20,97,350.39,7007.8,True
2024-10-19,P0128,WH-Chicago-IL,134,36,127.95,17145.3,False
2024-10-19,P0140,WH-FortWorth-TX,799,213,862.98,689521.02,False
2024-10-19,P0257,WH-Erie-PA,183,195,883.12,161610.96,True
2024-10-19,P0116,WH-Erie-PA,147,70,750.05,110257.35,False
2024-10-19,P0121,WH-Seattle-WA,640,168,71.84,45977.6,False
2024-10-19,P0308,WH-Seattle-WA,485,132,108.69,52714.65,False
2024-10-19,P0142,WH-Seattle-WA,283,183,698.65,197717.95,False
2024-10-19,P0197,WH-Chicago-IL,464,142,501.06,232491.84,False
2024-10-19,P0050,WH-Seattle-WA,99,65,184.56,18271.44,False
2024-10-19,P0037,WH-FortWorth-TX,32,170,126.3,4041.6,True
2024-10-19,P0067,WH-Chicago-IL,185,55,564.73,104475.05,False
2024-10-19,P0273,WH-Seattle-WA,392,170,258.39,101288.88,False
2024-10-19,P0283,WH-Seattle-WA,151,103,825.52,124653.52,False
2024-10-19,P0038,WH-Chicago-IL,183,84,481.99,88204.17,False
2024-10-19,P0291,WH-Chicago-IL,633,192,369.69,234013.77,False
2024-10-19,P0202,WH-Erie-PA,264,153,639.29,168772.56,False
2024-10-19,P0160,WH-Seattle-WA,77,60,121.78,9377.06,False
2024-10-19,P0039,WH-Erie-PA,384,109,660.99,253820.16,False
2024-10-19,P0096,WH-Erie-PA,452,201,651.7,294568.4,False
2024-10-19,P0002,WH-Erie-PA,301,169,666.78,200700.78,False
2024-10-19,P0030,WH-FortWorth-TX,14,57,689.34,9650.76,True
2024-10-19,P0001,WH-FortWorth-TX,4,92,113.53,454.12,True
2024-10-19,P0100,WH-Seattle-WA,345,127,127.65,44039.25,False
2024-10-19,P0111,WH-Chicago-IL,176,57,679.6,119609.6,False
2024-10-19,P0280,WH-Chicago-IL,165,54,751.12,123934.8,False
2024-10-19,P0292,WH-Erie-PA,236,146,484.48,114337.28,False
2024-10-19,P0021,WH-Chicago-IL,548,173,249.42,136682.16,False
2024-10-19,P0208,WH-FortWorth-TX,17,146,503.45,8558.65,True
2024-10-19,P0024,WH-Seattle-WA,143,69,683.87,97793.41,False
2024-10-19,P0272,WH-Erie-PA,34,67,810.85,27568.9,True
2024-10-19,P0244,WH-Seattle-WA,683,246,611.85,417893.55,False
2024-10-19,P0171,WH-Chicago-IL,596,182,508.89,303298.44,False
2024-10-19,P0090,WH-Chicago-IL,195,245,582.71,113628.45,True
2024-10-19,P0113,WH-Chicago-IL,243,146,235.54,57236.22,False
2024-10-19,P0117,WH-Seattle-WA,345,100,680.32,234710.4,False
2024-10-19,P0060,WH-Seattle-WA,52,247,65.34,3397.68,True
2024-10-19,P0157,WH-FortWorth-TX,665,199,372.89,247971.85,False
2024-10-19,P0069,WH-Erie-PA,20,142,231.19,4623.8,True
2024-10-19,P0295,WH-Seattle-WA,449,199,611.46,274545.54,False
2024-10-19,P0028,WH-Erie-PA,197,141,582.25,114703.25,False
2024-10-19,P0260,WH-FortWorth-TX,202,62,711.31,143684.62,False
2024-10-19,P0058,WH-Erie-PA,147,110,666.13,97921.11,False
2024-10-19,P0145,WH-Chicago-IL,206,122,448.83,92458.98,False
2024-10-19,P0207,WH-Erie-PA,349,153,780.76,272485.24,False
2024-10-19,P0199,WH-Seattle-WA,143,171,155.16,22187.88,True
2024-10-19,P0167,WH-FortWorth-TX,42,77,430.42,18077.64,True
2024-10-19,P0151,WH-Chicago-IL,281,113,312.71,87871.51,False
2024-10-19,P0268,WH-Seattle-WA,92,86,540.39,49715.88,False
2024-10-19,P0045,WH-Chicago-IL,74,176,132.1,9775.4,True
2024-10-26,P0305,WH-Erie-PA,260,136,522.46,135839.6,False
2024-10-26,P0263,WH-Chicago-IL,252,63,774.69,195221.88,False
2024-10-26,P0300,WH-FortWorth-TX,281,104,694.1,195042.1,False
2024-10-26,P0266,WH-Chicago-IL,60,219,169.21,10152.6,True
2024-10-26,P0173,WH-Seattle-WA,468,175,535.84,250773.12,False
2024-10-26,P0236,WH-Seattle-WA,727,198,614.82,446974.14,False
2024-10-26,P0184,WH-FortWorth-TX,614,156,849.27,521451.78,False
2024-10-26,P0193,WH-Chicago-IL,301,112,417.52,125673.52,False
2024-10-26,P0065,WH-FortWorth-TX,184,201,226.24,41628.16,True
2024-10-26,P0306,WH-FortWorth-TX,24,73,373.45,8962.8,True
2024-10-26,P0075,WH-Erie-PA,73,43,237.24,17318.52,False
2024-10-26,P0247,WH-FortWorth-TX,447,125,352.21,157437.87,False
2024-10-26,P0072,WH-Chicago-IL,97,59,845.95,82057.15,False
2024-10-26,P0063,WH-Chicago-IL,55,179,563.15,30973.25,True
2024-10-26,P0036,WH-FortWorth-TX,566,224,445.1,251926.6,False
2024-10-26,P0119,WH-FortWorth-TX,329,168,222.53,73212.37,False
2024-10-26,P0033,WH-FortWorth-TX,106,34,15.51,1644.06,False
2024-10-26,P0134,WH-Seattle-WA,9,40,75.73,681.57,True
2024-10-26,P0156,WH-Seattle-WA,123,53,449.38,55273.74,False
2024-10-26,P0270,WH-FortWorth-TX,157,45,420.37,65998.09,False
2024-10-26,P0023,WH-Erie-PA,183,160,209.1,38265.3,False
2024-10-26,P0138,WH-Seattle-WA,260,71,650.75,169195.0,False
2024-10-26,P0086,WH-Seattle-WA,68,39,635.63,43222.84,False
2024-10-26,P0206,WH-Seattle-WA,38,178,657.56,24987.28,True
2024-10-26,P0141,WH-Seattle-WA,50,92,539.01,26950.5,True
2024-10-26,P0286,WH-FortWorth-TX,270,87,116.67,31500.9,False
2024-10-26,P0040,WH-FortWorth-TX,1,145,345.48,345.48,True
2024-10-26,P0155,WH-Seattle-WA,497,151,506.33,251646.01,False
2024-10-26,P0068,WH-FortWorth-TX,403,119,203.64,82066.92,False
2024-10-26,P0051,WH-Chicago-IL,137,49,261.51,35826.87,False
2024-10-26,P0055,WH-FortWorth-TX,138,97,350.39,48353.82,False
2024-10-26,P0128,WH-Seattle-WA,69,36,127.95,8828.55,False
2024-10-26,P0140,WH-Chicago-IL,240,213,862.98,207115.2,False
2024-10-26,P0257,WH-Chicago-IL,593,195,883.12,523690.16,False
2024-10-26,P0116,WH-FortWorth-TX,102,70,750.05,76505.1,False
2024-10-26,P0121,WH-FortWorth-TX,280,168,71.84,20115.2,False
2024-10-26,P0308,WH-Chicago-IL,40,132,108.69,4347.6,True
2024-10-26,P0142,WH-Seattle-WA,516,183,698.65,360503.4,False
2024-10-26,P0197,WH-Seattle-WA,303,142,501.06,151821.18,False
2024-10-26,P0050,WH-FortWorth-TX,141,65,184.56,26022.96,False
2024-10-26,P0037,WH-Seattle-WA,616,170,126.3,77800.8,False
2024-10-26,P0067,WH-Chicago-IL,71,55,564.73,40095.83,False
2024-10-26,P0273,WH-FortWorth-TX,537,170,258.39,138755.43,False
2024-10-26,P0283,WH-Seattle-WA,158,103,825.52,130432.16,False
2024-10-26,P0038,WH-Erie-PA,239,84,481.99,115195.61,False
2024-10-26,P0291,WH-Seattle-WA,448,192,369.69,165621.12,False
2024-10-26,P0202,WH-FortWorth-TX,32,153,639.29,20457.28,True
2024-10-26,P0160,WH-FortWorth-TX,211,60,121.78,25695.58,False
2024-10-26,P0039,WH-Seattle-WA,75,109,660.99,49574.25,True
2024-10-26,P0096,WH-Erie-PA,23,201,651.7,14989.1,True
2024-10-26,P0002,WH-Chicago-IL,608,169,666.78,405402.24,False
2024-10-26,P0030,WH-FortWorth-TX,61,57,689.34,42049.74,False
2024-10-26,P0001,WH-Seattle-WA,278,92,113.53,31561.34,False
2024-10-26,P0100,WH-Seattle-WA,387,127,127.65,49400.55,False
2024-10-26,P0111,WH-Erie-PA,79,57,679.6,53688.4,False
2024-10-26,P0280,WH-Erie-PA,168,54,751.12,126188.16,False
2024-10-26,P0292,WH-Seattle-WA,252,146,484.48,122088.96,False
2024-10-26,P0021,WH-Chicago-IL,216,173,249.42,53874.72,False
2024-10-26,P0208,WH-Seattle-WA,351,146,503.45,176710.95,False
2024-10-26,P0024,WH-FortWorth-TX,26,69,683.87,17780.62,True
2024-10-26,P0272,WH-FortWorth-TX,224,67,810.85,181630.4,False
2024-10-26,P0244,WH-FortWorth-TX,134,246,611.85,81987.9,True
2024-10-26,P0171,WH-Chicago-IL,561,182,508.89,285487.29,False
2024-10-26,P0090,WH-Chicago-IL,120,245,582.71,69925.2,True
2024-10-26,P0113,WH-Erie-PA,399,146,235.54,93980.46,False
2024-10-26,P0117,WH-FortWorth-TX,287,100,680.32,195251.84,False
2024-10-26,P0060,WH-Erie-PA,356,247,65.34,23261.04,False
2024-10-26,P0157,WH-Chicago-IL,418,199,372.89,155868.02,False
2024-10-26,P0069,WH-Chicago-IL,169,142,231.19,39071.11,False
2024-10-26,P0295,WH-FortWorth-TX,596,199,611.46,364430.16,False
2024-10-26,P0028,WH-Seattle-WA,556,141,582.25,323731.0,False
2024-10-26,P0260,WH-FortWorth-TX,144,62,711.31,102428.64,False
2024-10-26,P0058,WH-Erie-PA,136,110,666.13,90593.68,False
2024-10-26,P0145,WH-FortWorth-TX,77,122,448.83,34559.91,True
2024-10-26,P0207,WH-Chicago-IL,467,153,780.76,364614.92,False
2024-10-26,P0199,WH-FortWorth-TX,414,171,155.16,64236.24,False
2024-10-26,P0167,WH-FortWorth-TX,37,77,430.42,15925.54,True
2024-10-26,P0151,WH-Chicago-IL,91,113,312.71,28456.61,True
2024-10-26,P0268,WH-FortWorth-TX,1,86,540.39,540.39,True
2024-10-26,P0045,WH-Erie-PA,526,176,132.1,69484.6,False
2024-11-02,P0305,WH-Chicago-IL,344,136,522.46,179726.24,False
2024-11-02,P0263,WH-Chicago-IL,204,63,774.69,158036.76,False
2024-11-02,P0300,WH-Seattle-WA,407,104,694.1,282498.7,False
2024-11-02,P0266,WH-Seattle-WA,172,219,169.21,29104.12,True
2024-11-02,P0173,WH-Chicago-IL,325,175,535.84,174148.0,False
2024-11-02,P0236,WH-Erie-PA,765,198,614.82,470337.3,False
2024-11-02,P0184,WH-Seattle-WA,346,156,849.27,293847.42,False
2024-11-02,P0193,WH-Erie-PA,322,112,417.52,134441.44,False
2024-11-02,P0065,WH-Erie-PA,141,201,226.24,31899.84,True
2024-11-02,P0306,WH-Chicago-IL,173,73,373.45,64606.85,False
2024-11-02,P0075,WH-Seattle-WA,112,43,237.24,26570.88,False
2024-11-02,P0247,WH-FortWorth-TX,151,125,352.21,53183.71,False
2024-11-02,P0072,WH-Erie-PA,109,59,845.95,92208.55,False
2024-11-02,P0063,WH-Erie-PA,393,179,563.15,221317.95,False
2024-11-02,P0036,WH-Erie-PA,312,224,445.1,138871.2,False
2024-11-02,P0119,WH-FortWorth-TX,243,168,222.53,54074.79,False
2024-11-02,P0033,WH-Chicago-IL,89,34,15.51,1380.39,False
2024-11-02,P0134,WH-Erie-PA,85,40,75.73,6437.05,False
2024-11-02,P0156,WH-FortWorth-TX,25,53,449.38,11234.5,True
2024-11-02,P0270,WH-Erie-PA,178,45,420.37,74825.86,False
2024-11-02,P0023,WH-Chicago-IL,425,160,209.1,88867.5,False
2024-11-02,P0138,WH-Erie-PA,81,71,650.75,52710.75,False
2024-11-02,P0086,WH-Erie-PA,14,39,635.63,8898.82,True
2024-11-02,P0206,WH-Erie-PA,54,178,657.56,35508.24,True
2024-11-02,P0141,WH-Erie-PA,235,92,539.01,126667.35,False
2024-11-02,P0286,WH-Seattle-WA,265,87,116.67,30917.55,False
2024-11-02,P0040,WH-Seattle-WA,398,145,345.48,137501.04,False
2024-11-02,P0155,WH-Chicago-IL,580,151,506.33,293671.4,False
2024-11-02,P0068,WH-Chicago-IL,406,119,203.64,82677.84,False
2024-11-02,P0051,WH-Chicago-IL,134,49,261.51,35042.34,False
2024-11-02,P0055,WH-FortWorth-TX,18,97,350.39,6307.02,True
2024-11-02,P0128,WH-Erie-PA,95,36,127.95,12155.25,False
2024-11-02,P0140,WH-FortWorth-TX,513,213,862.98,442708.74,False
2024-11-02,P0257,WH-FortWorth-TX,203,195,883.12,179273.36,False
2024-11-02,P0116,WH-Seattle-WA,107,70,750.05,80255.35,False
2024-11-02,P0121,WH-FortWorth-TX,110,168,71.84,7902.4,True
2024-11-02,P0308,WH-Erie-PA,279,132,108.69,30324.51,False
2024-11-02,P0142,WH-Chicago-IL,445,183,698.65,310899.25,False
2024-11-02,P0197,WH-FortWorth-TX,530,142,501.06,265561.8,False
2024-11-02,P0050,WH-Chicago-IL,117,65,184.56,21593.52,False
2024-11-02,P0037,WH-Seattle-WA,190,170,126.3,23997.0,False
2024-11-02,P0067,WH-Seattle-WA,30,55,564.73,16941.9,True
2024-11-02,P0273,WH-FortWorth-TX,396,170,258.39,102322.44,False
2024-11-02,P0283,WH-Seattle-WA,287,103,825.52,236924.24,False
2024-11-02,P0038,WH-Erie-PA,257,84,481.99,123871.43,False
2024-11-02,P0291,WH-FortWorth-TX,50,192,369.69,18484.5,True
2024-11-02,P0202,WH-Erie-PA,580,153,639.29,370788.2,False
2024-11-02,P0160,WH-Chicago-IL,27,60,121.78,3288.06,True
2024-11-02,P0039,WH-FortWorth-TX,296,109,660.99,195653.04,False
2024-11-02,P0096,WH-Seattle-WA,571,201,651.7,372120.7,False
2024-11-02,P0002,WH-Seattle-WA,46,169,666.78,30671.88,True
2024-11-02,P0030,WH-Seattle-WA,99,57,689.34,68244.66,False
2024-11-02,P0001,WH-FortWorth-TX,51,92,113.53,5790.03,True
2024-11-02,P0100,WH-Chicago-IL,215,127,127.65,27444.75,False
2024-11-02,P0111,WH-Chicago-IL,190,57,679.6,129124.0,False
2024-11-02,P0280,WH-FortWorth-TX,27,54,751.12,20280.24,True
2024-11-02,P0292,WH-FortWorth-TX,122,146,484.48,59106.56,True
2024-11-02,P0021,WH-Erie-PA,423,173,249.42,105504.66,False
2024-11-02,P0208,WH-Erie-PA,523,146,503.45,263304.35,False
2024-11-02,P0024,WH-Chicago-IL,205,69,683.87,140193.35,False
2024-11-02,P0272,WH-FortWorth-TX,60,67,810.85,48651.0,True
2024-11-02,P0244,WH-Chicago-IL,855,246,611.85,523131.75,False
2024-11-02,P0171,WH-FortWorth-TX,315,182,508.89,160300.35,False
2024-11-02,P0090,WH-Chicago-IL,616,245,582.71,358949.36,False
2024-11-02,P0113,WH-Erie-PA,92,146,235.54,21669.68,True
2024-11-02,P0117,WH-Chicago-IL,161,100,680.32,109531.52,False
2024-11-02,P0060,WH-FortWorth-TX,261,247,65.34,17053.74,False
2024-11-02,P0157,WH-Chicago-IL,630,199,372.89,234920.7,False
2024-11-02,P0069,WH-Seattle-WA,271,142,231.19,62652.49,False
2024-11-02,P0295,WH-FortWorth-TX,358,199,611.46,218902.68,False
2024-11-02,P0028,WH-Erie-PA,320,141,582.25,186320.0,False
2024-11-02,P0260,WH-Seattle-WA,105,62,711.31,74687.55,False
2024-11-02,P0058,WH-Erie-PA,191,110,666.13,127230.83,False
2024-11-02,P0145,WH-Chicago-IL,194,122,448.83,87073.02,False
2024-11-02,P0207,WH-Seattle-WA,112,153,780.76,87445.12,True
2024-11-02,P0199,WH-Seattle-WA,383,171,155.16,59426.28,False
2024-11-02,P0167,WH-Chicago-IL,9,77,430.42,3873.78,True
2024-11-02,P0151,WH-Chicago-IL,189,113,312.71,59102.19,False
2024-11-02,P0268,WH-Seattle-WA,126,86,540.39,68089.14,False
2024-11-02,P0045,WH-Erie-PA,190,176,132.1,25099.0,False
2024-11-09,P0305,WH-FortWorth-TX,311,136,522.46,162485.06,False
2024-11-09,P0263,WH-Chicago-IL,56,63,774.69,43382.64,True
2024-11-09,P0300,WH-Erie-PA,204,104,694.1,141596.4,False
2024-11-09,P0266,WH-Seattle-WA,63,219,169.21,10660.23,True
2024-11-09,P0173,WH-FortWorth-TX,636,175,535.84,340794.24,False
2024-11-09,P0236,WH-Chicago-IL,85,198,614.82,52259.7,True
2024-11-09,P0184,WH-Chicago-IL,116,156,849.27,98515.32,True
2024-11-09,P0193,WH-FortWorth-TX,143,112,417.52,59705.36,False
2024-11-09,P0065,WH-Chicago-IL,704,201,226.24,159272.96,False
2024-11-09,P0306,WH-Chicago-IL,55,73,373.45,20539.75,True
2024-11-09,P0075,WH-Erie-PA,1,43,237.24,237.24,True
2024-11-09,P0247,WH-Chicago-IL,316,125,352.21,111298.36,False
2024-11-09,P0072,WH-Chicago-IL,131,59,845.95,110819.45,False
2024-11-09,P0063,WH-Chicago-IL,427,179,563.15,240465.05,False
2024-11-09,P0036,WH-FortWorth-TX,794,224,445.1,353409.4,False
2024-11-09,P0119,WH-FortWorth-TX,283,168,222.53,62975.99,False
2024-11-09,P0033,WH-FortWorth-TX,19,34,15.51,294.69,True
2024-11-09,P0134,WH-Chicago-IL,70,40,75.73,5301.1,False
2024-11-09,P0156,WH-FortWorth-TX,49,53,449.38,22019.62,True
2024-11-09,P0270,WH-FortWorth-TX,112,45,420.37,47081.44,False
2024-11-09,P0023,WH-FortWorth-TX,435,160,209.1,90958.5,False
2024-11-09,P0138,WH-FortWorth-TX,69,71,650.75,44901.75,True
2024-11-09,P0086,WH-Erie-PA,127,39,635.63,80725.01,False
2024-11-09,P0206,WH-FortWorth-TX,278,178,657.56,182801.68,False
2024-11-09,P0141,WH-FortWorth-TX,32,92,539.01,17248.32,True
2024-11-09,P0286,WH-Erie-PA,307,87,116.67,35817.69,False
2024-11-09,P0040,WH-FortWorth-TX,461,145,345.48,159266.28,False
2024-11-09,P0155,WH-Erie-PA,194,151,506.33,98228.02,False
2024-11-09,P0068,WH-FortWorth-TX,300,119,203.64,61092.0,False
2024-11-09,P0051,WH-Chicago-IL,159,49,261.51,41580.09,False
2024-11-09,P0055,WH-Seattle-WA,185,97,350.39,64822.15,False
2024-11-09,P0128,WH-Seattle-WA,43,36,127.95,5501.85,False
2024-11-09,P0140,WH-Erie-PA,172,213,862.98,148432.56,True
2024-11-09,P0257,WH-Erie-PA,261,195,883.12,230494.32,False
2024-11-09,P0116,WH-FortWorth-TX,122,70,750.05,91506.1,False
2024-11-09,P0121,WH-FortWorth-TX,283,168,71.84,20330.72,False
2024-11-09,P0308,WH-Erie-PA,495,132,108.69,53801.55,False
2024-11-09,P0142,WH-FortWorth-TX,622,183,698.65,434560.3,False
2024-11-09,P0197,WH-FortWorth-TX,409,142,501.06,204933.54,False
2024-11-09,P0050,WH-Chicago-IL,93,65,184.56,17164.08,False
2024-11-09,P0037,WH-Chicago-IL,654,170,126.3,82600.2,False
2024-11-09,P0067,WH-FortWorth-TX,203,55,564.73,114640.19,False
2024-11-09,P0273,WH-Erie-PA,428,170,258.39,110590.92,False
2024-11-09,P0283,WH-Erie-PA,330,103,825.52,272421.6,False
2024-11-09,P0038,WH-Chicago-IL,39,84,481.99,18797.61,True
2024-11-09,P0291,WH-Erie-PA,203,192,369.69,75047.07,False
2024-11-09,P0202,WH-FortWorth-TX,38,153,639.29,24293.02,True
2024-11-09,P0160,WH-FortWorth-TX,239,60,121.78,29105.42,False
2024-11-09,P0039,WH-FortWorth-TX,9,109,660.99,5948.91,True
2024-11-09,P0096,WH-FortWorth-TX,38,201,651.7,24764.6,True
2024-11-09,P0002,WH-Seattle-WA,634,169,666.78,422738.52,False
2024-11-09,P0030,WH-Chicago-IL,49,57,689.34,33777.66,True
2024-11-09,P0001,WH-Seattle-WA,303,92,113.53,34399.59,False
2024-11-09,P0100,WH-Erie-PA,349,127,127.65,44549.85,False
2024-11-09,P0111,WH-Chicago-IL,225,57,679.6,152910.0,False
2024-11-09,P0280,WH-Chicago-IL,81,54,751.12,60840.72,False
2024-11-09,P0292,WH-Chicago-IL,453,146,484.48,219469.44,False
2024-11-09,P0021,WH-Seattle-WA,79,173,249.42,19704.18,True
2024-11-09,P0208,WH-Seattle-WA,533,146,503.45,268338.85,False
2024-11-09,P0024,WH-Erie-PA,167,69,683.87,114206.29,False
2024-11-09,P0272,WH-Seattle-WA,44,67,810.85,35677.4,True
2024-11-09,P0244,WH-Erie-PA,812,246,611.85,496822.2,False
2024-11-09,P0171,WH-Chicago-IL,674,182,508.89,342991.86,False
2024-11-09,P0090,WH-Chicago-IL,82,245,582.71,47782.22,True
2024-11-09,P0113,WH-Erie-PA,297,146,235.54,69955.38,False
2024-11-09,P0117,WH-Seattle-WA,44,100,680.32,29934.08,True
2024-11-09,P0060,WH-FortWorth-TX,213,247,65.34,13917.42,True
2024-11-09,P0157,WH-Seattle-WA,670,199,372.89,249836.3,False
2024-11-09,P0069,WH-Erie-PA,143,142,231.19,33060.17,False
2024-11-09,P0295,WH-Erie-PA,148,199,611.46,90496.08,True
2024-11-09,P0028,WH-FortWorth-TX,215,141,582.25,125183.75,False
2024-11-09,P0260,WH-Chicago-IL,80,62,711.31,56904.8,False
2024-11-09,P0058,WH-FortWorth-TX,327,110,666.13,217824.51,False
2024-11-09,P0145,WH-FortWorth-TX,23,122,448.83,10323.09,True
2024-11-09,P0207,WH-Erie-PA,12,153,780.76,9369.12,True
2024-11-09,P0199,WH-Erie-PA,542,171,155.16,84096.72,False
2024-11-09,P0167,WH-Seattle-WA,97,77,430.42,41750.74,False
2024-11-09,P0151,WH-FortWorth-TX,320,113,312.71,100067.2,False
2024-11-09,P0268,WH-Erie-PA,36,86,540.39,19454.04,True
2024-11-09,P0045,WH-Seattle-WA,38,176,132.1,5019.8,True
2024-11-16,P0305,WH-Erie-PA,279,136,522.46,145766.34,False
2024-11-16,P0263,WH-Seattle-WA,216,63,774.69,167333.04,False
2024-11-16,P0300,WH-Seattle-WA,2,104,694.1,1388.2,True
2024-11-16,P0266,WH-FortWorth-TX,600,219,169.21,101526.0,False
2024-11-16,P0173,WH-FortWorth-TX,132,175,535.84,70730.88,True
2024-11-16,P0236,WH-Seattle-WA,500,198,614.82,307410.0,False
2024-11-16,P0184,WH-Erie-PA,549,156,849.27,466249.23,False
2024-11-16,P0193,WH-Erie-PA,414,112,417.52,172853.28,False
2024-11-16,P0065,WH-Seattle-WA,262,201,226.24,59274.88,False
2024-11-16,P0306,WH-Erie-PA,82,73,373.45,30622.9,False
2024-11-16,P0075,WH-FortWorth-TX,164,43,237.24,38907.36,False
2024-11-16,P0247,WH-FortWorth-TX,456,125,352.21,160607.76,False
2024-11-16,P0072,WH-Seattle-WA,105,59,845.95,88824.75,False
2024-11-16,P0063,WH-FortWorth-TX,199,179,563.15,112066.85,False
2024-11-16,P0036,WH-Erie-PA,368,224,445.1,163796.8,False
2024-11-16,P0119,WH-Erie-PA,20,168,222.53,4450.6,True
2024-11-16,P0033,WH-Chicago-IL,103,34,15.51,1597.53,False
2024-11-16,P0134,WH-Chicago-IL,117,40,75.73,8860.41,False
2024-11-16,P0156,WH-FortWorth-TX,90,53,449.38,40444.2,False
2024-11-16,P0270,WH-Seattle-WA,12,45,420.37,5044.44,True
2024-11-16,P0023,WH-FortWorth-TX,489,160,209.1,102249.9,False
2024-11-16,P0138,WH-Erie-PA,244,71,650.75,158783.0,False
2024-11-16,P0086,WH-Seattle-WA,102,39,635.63,64834.26,False
2024-11-16,P0206,WH-Erie-PA,179,178,657.56,117703.24,False
2024-11-16,P0141,WH-Chicago-IL,245,92,539.01,132057.45,False
2024-11-16,P0286,WH-Seattle-WA,8,87,116.67,933.36,True
2024-11-16,P0040,WH-Chicago-IL,305,145,345.48,105371.4,False
